source,translation
Delirium Monsters in Area have {0}% increased Pack Size,エリアのデリリウムモンスターのパックサイズが{0}%増加する
Delirium Monsters in Area have {0}% reduced Pack Size,エリアのデリリウムモンスターのパックサイズが{0}%減少する
Delirium Reward Bars fill {0}% faster,デリリウムの報酬のゲージが{0}%速く増える
Delirium Reward Bars fill {0}% slower,デリリウムの報酬のゲージが{0}%遅く増える
Delirious Monsters Killed in Area provide {0}% increased Reward Progress,エリアで倒されたデリリウムモンスターが寄与する報酬の進行が{0}%増加する
Delirium Fog in Area dissipates {0}% faster,エリアのデリリウムの霧は{0}%速く消える
Delirium Fog in Area dissipates {0}% slower,エリアのデリリウムの霧は{0}%遅く消える
Delirium Fog in Area lasts {0} additional seconds before dissipating,エリアのデリリウムの霧は消える前に追加で{0}秒間持続する
Area also counts as a Desert Area,エリアは砂漠バイオームエリアとしても見なされる
Area also counts as a Forest Area,エリアは森バイオームエリアとしても見なされる
Area also counts as a Grass Area,エリアは草原バイオームエリアとしても見なされる
Area also counts as a Mountain Area,エリアは山バイオームエリアとしても見なされる
Area also counts as a Swamp Area,エリアは沼バイオームエリアとしても見なされる
Area also counts as a Water Area,エリアは水バイオームエリアとしても見なされる
Area is influenced by The Shaper,エリアはシェイパーのインフルエンスを受けている
Area is influenced by The Elder,エリアはエルダーのインフルエンスを受けている
Area contains an Arcanist's Strongbox,エリアには陶芸家のストロングボックスが出現する
Area contains an Avatar of Ambush,エリアにはアンブッシュのアバターが出現する
Area contains an Avatar of Anarchy,エリアにはアンブッシュのアバターが出現する
Area contains an Avatar of Beyond,エリアにはビヨンドのアバターが出現する
Area contains an Avatar of Bloodlines,エリアにはブラッドラインのアバターが出現する
Area contains an Avatar of Breach,エリアにはブリーチのアバターが出現する
Area contains an Avatar of Domination,エリアにはドミネーションのアバターが出現する
Area contains an Avatar of Essence,エリアにはエッセンスのアバターが出現する
Area contains an Avatar of Invasion,エリアにはインベージョンのアバターが出現する
Area contains an Avatar of Nemesis,エリアにはネメシスのアバターが出現する
Area contains an Avatar of Onslaught,エリアにはオンスロートのアバターが出現する
Area contains an Avatar of Perandus,エリアにはペランダスのアバターが出現する
Area contains an Avatar of Prophecy,エリアにはプロフェシーのアバターが出現する
Area contains an Avatar of Rampage,エリアにはランページのアバターが出現する
Area contains an Avatar of Talisman,エリアにはタリスマンのアバターが出現する
Area contains an Avatar of Tempest,エリアにはテンペストのアバターが出現する
Area contains an Avatar of Torment,エリアにはトーメントのアバターが出現する
Area contains an Avatar of Warbands,エリアにはウォーバンドのアバターが出現する
Area contains a Cartographer's Strongbox,エリアには地図製作者のストロングボックスが出現する
Area contains an additional Perandus Treasury,エリアにはペランダスの財宝が追加で1個出現する
Area contains a Gemcutter's Strongbox,エリアには宝石職人のストロングボックスが出現する
Area contains an additional Perandus Jewellery Box,エリアにはペランダスの宝石箱が追加で1個出現する
Area contains an additional Perandus Archive,エリアにはペランダスの資料箱が追加で1個出現する
Area contains Metamorph Monsters,エリアにはメタモルフモンスターが出現する
Area contains an additional Perandus Coffer,エリアにはペランダスの金庫が追加で1個出現する
Area contains Ritual Altars,エリアにはリチュアルの祭壇が出現する
Area contains a Tormented Embezzler,エリアには拷問された横領犯が出現する
Area contains a Tormented Seditionist,エリアには拷問された扇動者が出現する
Area contains a Tormented Vaal Cultist,エリアには拷問されたヴァールの崇拝者が出現する
Area contains an additional Perandus Locker,エリアにはペランダスの金庫が出現する
Area contains a Unique Strongbox,エリアにはユニークストロングボックスが出現する
Area contains {0} additional Clusters of Mysterious Barrels,エリアには奇妙な樽のクラスターが追加で{0}個出現する
Area is Overgrown with Caustic Plants,エリアには腐食性植物が生い茂っている
Area has {0}% chance to contain Ritual Altars,エリアにリチュアルの祭壇が出現する確率が{0}%される
Area contains Abysses,エリアにはアビスが出現する
Area contains Breaches,エリアにはブリーチが出現する
Area contains a Mirror of Delirium,エリアにはデリリウムの鏡が出現する
Area contains Vaal Beacons,エリアにはヴァールビーコンが出現する
Beasts in Area deal {0}% more Damage,エリアのビーストのダメージが{0}%上昇する
Beasts in Area deal {0}% less Damage,エリアのビーストのダメージが{0}%低下する
Beasts in Area have {0}% more Maximum Life,エリアのビーストの最大ライフが{0}%上昇する
Beasts in Area have {0}% less Maximum Life,エリアのビーストの最大ライフが{0}%低下する
{0}% increased Intelligence gained from Immortal Syndicate targets,イモータルシンジケートのメンバーから得られる情報が{0}%増加する
{0}% reduced Intelligence gained from Immortal Syndicate targets,イモータルシンジケートのメンバーから得られる情報が{0}%減少する
Amalgamations of Corruption always spawn with stronger varieties,コラプトの融合体は常に強力なバリエーションがスポーンする
Amalgamations of Corruption become more difficult and rewarding each time Corruption Coalesces,コラプトの合成体はコラプトが融合するごとにより難易度が高まり報酬が良くなる
Slaying Enemies has a {0}% increased chance to spawn Coalesced Corruption,敵を倒した時に融合するコラプトをスポーンする確率が{0}%増加する
Slaying Enemies has a {0}% reduced chance to spawn Coalesced Corruption,敵を倒した時に融合するコラプトをスポーンする確率が{0}%減少する
Beyond Portals have a {0}% chance to spawn an additional Beyond Demon,ビヨンドのポータルは{0}%の確率でビヨンドデーモンを追加で1体スポーンさせる
Beyond Portals spawn an additional Beyond Demon,ビヨンドのポータルはビヨンドデーモンを追加で1体スポーンさせる
{0}% chance for Blight Chests to contain an additional Reward,ブライトのチェストには{0}%の確率で報酬が追加で1個入っている
Blight Chests contain an additional Reward,ブライトのチェストには報酬が追加で1個入っている
Blight Chests drop an additional Reward,ブライトのチェストは報酬を追加で1個ドロップする
Blight Monsters spawn {0}% faster,ブライトモンスターは{0}%速くスポーンする
Lanes of Blight Encounters have {0}% chance for an additional Reward Chest,ブライトエンカウンターのレーンは{0}%の確率で報酬のチェストを追加で1個持つ
Lanes of Blight Encounters have an additional Reward Chest,ブライトエンカウンターのレーンは報酬のチェストを追加で1個持つ
Lanes of Blight Encounters have {0} additional Reward Chests,ブライトエンカウンターのレーンは報酬のチェストを追加で{0}個持つ
Oils found in Area have {0}% chance to be 1 tier higher,エリアで見つかるオイルは{0}%の確率で1ティア高くなる
Oils found in Area are 1 tier higher,エリアで見つかるオイルは1ティア高くなる
{0}% increased Cost of Building and Upgrading Towers,タワーの建設コストおよびアップグレードコストが{0}%増加する
{0}% reduced Cost of Building and Upgrading Towers,タワーの建設コストおよびアップグレードコストが{0}%減少する
Cost of Building and Upgrading Blight Towers is doubled,ブライトタワーの建設コストおよびアップグレードコストが二倍になる
Blight Encounters contain up to {0} additional Blight Boss,ブライトエンカウンターにはブライトボスが追加で最大{0}体含まれる
Blight Encounters contain up to {0} additional Blight Bosses,ブライトエンカウンターにはブライトボスが追加で最大{0}体含まれる
Encounter duration is {0} seconds shorter,エンカウンターの持続時間は{0}秒短くなる
"When a Bloodline Pack is Slain, it drops a Basic Currency Item",ブラッドラインパックを倒すと基礎カレンシーアイテムを1個ドロップする
